order_id,customer_id,order_ts,channel,traffic_source,campaign,payment_method,shipping_method,order_status,seller_id
O710385,C105101,2025-05-28 18:09:55,web,organic,summer_splash,card,standard,completed,S50366
O710386,C105722,2025-04-17 05:48:10,web,paid_social,summer_splash,card,expedited,completed,
O710387,C105748,2025-11-02 22:57:40,web,paid_search,none,paypal,standard,returned,
O710388,C104637,2025-05-07 13:38:38,web,paid_search,none,google_pay,standard,completed,
O710389,C104979,2025-11-08 18:47:50,web,organic,none,paypal,expedited,completed,S51043
O710390,C103591,2025-02-12 08:37:39,web,organic,spring_sale,card,standard,completed,
O710391,C101563,2025-05-17 18:57:17,android,organic,none,card,expedited,completed,
O710392,C102107,2025-12-27 05:17:42,ios,direct,summer_splash,card,standard,cancelled,
O710393,C104589,2025-03-22 13:19:02,ios,paid_social,none,apple_pay,standard,completed,
O710394,C101280,2025-09-11 09:34:15,web,organic,holiday_push,card,standard,completed,S50215
O710395,C104211,2025-07-04 16:57:57,web,organic,none,klarna,standard,completed,
O710396,C100441,2025-03-15 02:19:42,web,email,none,apple_pay,expedited,completed,
O710397,C102639,2025-10-09 03:23:46,ios,paid_social,holiday_push,klarna,standard,completed,
O710398,C107614,2025-08-08 08:43:53,ios,email,fall_event,paypal,standard,completed,S50657
O710399,C105815,2025-03-01 02:28:18,web,paid_social,always_on,paypal,standard,completed,S50553
O710400,C104102,2025-10-04 19:38:43,web,direct,none,card,standard,completed,
O710401,C105813,2025-03-13 04:42:45,web,referral,none,card,standard,completed,
O710402,C107957,2025-05-05 18:51:31,ios,paid_social,always_on,card,expedited,completed,S50180
O710403,C105985,2025-01-06 05:05:53,ios,direct,none,card,standard,completed,
O710404,C106631,2025-08-22 09:49:40,web,organic,holiday_push,google_pay,standard,completed,
O710405,C103945,2025-06-13 21:05:54,web,direct,summer_splash,card,standard,completed,
O710406,C105691,2025-07-20 12:39:21,web,paid_social,summer_splash,card,standard,completed,
O710407,C100515,2025-10-07 15:06:17,web,direct,holiday_push,google_pay,expedited,completed,S50517
O710408,C103970,2025-05-23 07:59:05,android,email,fall_event,klarna,expedited,completed,S50573
O710409,C105795,2025-09-19 00:07:54,android,direct,always_on,card,standard,completed,
O710410,C105532,2025-08-10 18:57:49,web,email,holiday_push,card,standard,returned,S51097
O710411,C107909,2025-09-16 19:40:40,android,direct,none,paypal,standard,completed,S51065
O710412,C106953,2025-08-06 14:01:58,web,paid_social,none,google_pay,standard,returned,S50954
O710413,C100524,2025-03-03 09:17:35,ios,paid_social,always_on,card,expedited,completed,S50406
O710414,C107982,2025-04-27 07:02:55,web,organic,none,card,standard,completed,S50788
O710415,C107010,2025-12-24 03:45:01,web,referral,none,paypal,standard,completed,S50397
O710416,C105746,2025-06-08 14:31:19,web,referral,summer_splash,card,standard,completed,S50721
O710417,C103711,2025-10-05 03:40:17,web,referral,none,card,standard,completed,S50243
O710418,C106209,2025-03-14 03:24:19,android,direct,fall_event,paypal,expedited,completed,
O710419,C105509,2025-02-20 11:47:42,ios,referral,fall_event,card,expedited,returned,
O710420,C105930,2025-06-28 15:43:11,web,paid_search,holiday_push,google_pay,standard,completed,S50854
O710421,C101538,2025-10-03 14:22:41,web,direct,spring_sale,paypal,standard,completed,
O710422,C101449,2025-02-14 12:04:19,web,direct,none,card,expedited,completed,
O710423,C106864,2025-03-01 23:35:11,android,direct,summer_splash,google_pay,standard,completed,
O710424,C103367,2025-10-29 14:11:17,ios,paid_search,always_on,klarna,expedited,completed,S51029
O710425,C103730,2025-08-19 00:50:01,web,direct,none,paypal,standard,completed,S51048
O710426,C104868,2025-08-24 16:06:17,ios,paid_search,none,card,expedited,cancelled,S50234
O710427,C101120,2025-05-29 12:48:49,ios,email,none,paypal,overnight,completed,S50872
O710428,C103430,2025-09-24 12:10:09,ios,paid_search,spring_sale,card,standard,completed,S50429
O710429,C104246,2025-08-27 16:05:11,ios,email,none,paypal,standard,completed,S50178
O710430,C102608,2025-05-09 04:34:15,web,email,holiday_push,card,standard,completed,
O710431,C107946,2025-08-08 10:05:40,web,direct,none,paypal,standard,completed,S50589
O710432,C105709,2025-02-15 12:39:59,ios,paid_social,none,card,standard,completed,S50019
O710433,C103464,2025-06-27 22:27:39,web,paid_social,spring_sale,card,standard,completed,S51008
O710434,C104996,2025-12-01 03:36:10,web,email,none,card,standard,completed,
O710435,C100280,2025-10-27 14:10:03,web,direct,none,card,expedited,completed,
O710436,C100756,2025-04-27 21:03:34,web,paid_search,always_on,card,standard,completed,S50480
O710437,C106602,2025-02-04 18:29:55,web,paid_social,spring_sale,google_pay,expedited,returned,
O710438,C105558,2025-03-09 03:55:29,web,direct,none,card,expedited,completed,S51080
O710439,C103078,2025-04-29 00:06:43,android,paid_search,none,google_pay,standard,completed,
O710440,C100574,2025-05-07 10:01:27,android,email,fall_event,google_pay,standard,completed,S50942
O710441,C100729,2025-09-03 20:35:11,web,referral,none,card,overnight,completed,
O710442,C103291,2025-06-07 13:04:16,web,paid_social,fall_event,card,expedited,completed,
O710443,C101702,2025-07-17 23:12:29,ios,email,none,google_pay,standard,completed,
O710444,C100194,2025-10-29 06:13:09,web,email,always_on,apple_pay,standard,returned,S51061
O710445,C101341,2025-08-16 23:46:51,web,direct,none,google_pay,standard,completed,S50960
O710446,C100985,2025-05-11 04:25:31,ios,direct,fall_event,card,expedited,cancelled,S50173
O710447,C101819,2025-06-17 17:47:58,web,direct,none,paypal,standard,completed,S50623
O710448,C104079,2025-09-18 13:08:33,android,email,spring_sale,card,standard,returned,S50304
O710449,C102241,2025-05-01 06:02:26,web,paid_social,holiday_push,google_pay,expedited,completed,S50218
O710450,C101980,2025-10-13 15:18:19,ios,paid_search,holiday_push,card,expedited,completed,S50769
O710451,C101701,2025-07-13 15:20:18,ios,email,spring_sale,card,expedited,returned,S51069
O710452,C105737,2025-09-29 11:40:05,ios,direct,none,card,overnight,completed,
O710453,C100547,2025-04-30 04:35:47,web,referral,spring_sale,card,expedited,completed,S50901
O710454,C101458,2025-03-22 13:14:11,web,paid_social,none,paypal,standard,completed,S51035
O710455,C105541,2025-03-26 13:31:07,web,direct,fall_event,paypal,standard,returned,
O710456,C101611,2025-10-21 23:03:34,web,email,always_on,card,expedited,completed,S50122
O710457,C105138,2025-11-21 16:14:45,web,paid_search,none,paypal,standard,completed,S51019
O710458,C100427,2025-08-08 04:39:53,web,referral,spring_sale,klarna,standard,completed,
O710459,C102122,2025-03-15 11:57:04,android,paid_social,none,card,standard,completed,
O710460,C100505,2025-01-31 23:26:03,web,paid_search,spring_sale,card,standard,completed,S51134
O710461,C102118,2025-11-25 06:57:56,web,direct,spring_sale,card,standard,completed,
O710462,C104186,2025-03-04 05:10:30,android,paid_search,none,card,standard,completed,
O710463,C103493,2025-07-04 05:03:23,ios,paid_social,fall_event,apple_pay,overnight,returned,
O710464,C106279,2025-10-26 11:32:46,web,paid_search,fall_event,card,standard,completed,
O710465,C103281,2025-01-11 23:59:05,web,organic,fall_event,card,expedited,completed,S50989
O710466,C106416,2025-11-03 23:38:02,ios,paid_search,none,card,standard,cancelled,
O710467,C103735,2025-03-30 14:30:57,web,organic,none,google_pay,standard,completed,S50064
O710468,C105068,2025-04-03 17:58:19,android,paid_social,none,apple_pay,standard,completed,
O710469,C104739,2025-02-06 19:20:31,web,direct,none,card,standard,completed,
O710470,C100582,2025-08-24 12:53:53,web,paid_search,always_on,card,standard,completed,S50247
O710471,C104064,2025-04-21 02:14:48,ios,paid_social,always_on,card,expedited,completed,
O710472,C104298,2025-02-13 23:34:22,android,organic,summer_splash,card,standard,completed,S50104
O710473,C106240,2025-11-26 04:58:03,web,direct,holiday_push,apple_pay,standard,completed,
O710474,C107260,2025-04-23 18:03:57,ios,organic,none,card,standard,completed,S50736
O710475,C107339,2025-05-03 11:07:23,web,direct,always_on,apple_pay,standard,completed,S50302
O710476,C105490,2025-03-04 06:36:32,ios,referral,holiday_push,paypal,standard,completed,
O710477,C101633,2025-10-07 22:50:23,ios,direct,none,card,standard,completed,
O710478,C102904,2025-05-15 17:27:17,web,direct,holiday_push,paypal,standard,completed,S50012
O710479,C103079,2025-01-13 20:48:15,android,paid_social,always_on,card,expedited,returned,
O710480,C107361,2025-11-07 03:06:29,web,direct,none,apple_pay,expedited,returned,
O710481,C100801,2025-12-01 00:45:53,ios,paid_search,spring_sale,paypal,standard,completed,S50343
O710482,C101834,2025-01-07 12:29:47,web,paid_social,summer_splash,paypal,expedited,completed,S50292
O710483,C102744,2025-05-11 00:59:41,ios,paid_social,holiday_push,card,expedited,completed,
O710484,C105076,2025-05-25 07:51:30,ios,email,fall_event,paypal,standard,completed,S50324
O710485,C100867,2025-12-10 22:13:51,android,email,none,klarna,expedited,completed,S50925
O710486,C100587,2025-11-26 17:09:14,web,direct,always_on,card,standard,completed,S50286
O710487,C105810,2025-09-26 06:15:05,web,paid_social,holiday_push,card,standard,completed,S50629
O710488,C102447,2025-02-16 11:30:47,ios,paid_social,none,google_pay,standard,completed,
O710489,C104397,2025-07-08 21:37:02,web,direct,none,google_pay,standard,completed,
O710490,C101612,2025-12-09 00:35:24,android,paid_social,none,card,standard,completed,S50843
O710491,C101476,2025-12-27 05:25:14,android,referral,summer_splash,card,standard,completed,S50967
O710492,C107713,2025-12-26 11:01:09,ios,direct,summer_splash,apple_pay,standard,completed,S50287
O710493,C101559,2025-06-30 13:49:50,web,paid_social,none,google_pay,expedited,completed,S50482
O710494,C107612,2025-07-29 06:39:34,ios,paid_social,none,card,standard,completed,S50872
O710495,C101542,2025-08-10 04:11:52,android,direct,none,card,expedited,completed,S50293
O710496,C107909,2025-01-28 09:31:39,web,paid_search,holiday_push,card,standard,completed,S50348
O710497,C103042,2025-10-31 02:34:06,ios,organic,fall_event,card,standard,completed,S50352
O710498,C101029,2025-04-27 15:43:02,web,direct,none,card,expedited,completed,
O710499,C100452,2025-11-08 04:50:38,web,referral,fall_event,card,standard,completed,
O710500,C101470,2025-03-03 08:30:19,web,direct,holiday_push,card,expedited,completed,
O710501,C107096,2025-03-24 02:28:17,android,paid_social,none,apple_pay,standard,completed,S50368
O710502,C101939,2025-09-28 06:25:03,android,paid_social,none,paypal,standard,completed,S50680
O710503,C104326,2025-09-08 21:35:56,web,direct,spring_sale,card,standard,completed,S50793
O710504,C101717,2025-04-28 09:22:26,ios,direct,none,klarna,standard,returned,
O710505,C101983,2025-12-05 05:31:06,android,direct,holiday_push,klarna,expedited,completed,S50037
O710506,C101164,2025-04-10 03:10:35,web,paid_social,fall_event,card,standard,completed,
O710507,C100781,2025-01-24 19:18:15,web,paid_search,fall_event,paypal,standard,completed,
O710508,C106279,2025-06-18 02:42:56,web,direct,summer_splash,card,standard,completed,
O710509,C100142,2025-08-23 07:11:02,ios,referral,spring_sale,card,expedited,completed,S50794
O710510,C102124,2025-03-29 08:45:37,ios,paid_search,none,card,standard,returned,S50868
O710511,C102976,2025-12-06 04:23:23,web,organic,none,apple_pay,standard,completed,
O710512,C104660,2025-08-08 03:25:23,web,paid_search,fall_event,google_pay,expedited,completed,S50576
O710513,C101308,2025-06-14 00:31:32,android,direct,summer_splash,google_pay,overnight,completed,S50745
O710514,C104681,2025-11-02 17:23:39,web,organic,fall_event,klarna,expedited,completed,
O710515,C100200,2025-12-18 11:24:52,web,referral,none,card,standard,completed,S50485
O710516,C101150,2025-11-06 23:22:01,web,referral,spring_sale,card,standard,completed,
O710517,C101072,2025-08-29 23:57:58,ios,referral,holiday_push,card,standard,completed,S50403
O710518,C106986,2025-12-21 06:30:15,web,referral,always_on,card,standard,completed,
O710519,C104381,2025-01-04 07:40:11,ios,referral,summer_splash,card,standard,completed,S50216
O710520,C100058,2025-04-24 10:12:32,ios,direct,holiday_push,apple_pay,expedited,returned,S50425
O710521,C100983,2025-07-18 18:35:00,ios,direct,holiday_push,klarna,standard,completed,
O710522,C102541,2025-11-15 19:37:07,android,referral,fall_event,card,standard,returned,S50324
O710523,C105538,2025-08-13 14:06:00,web,referral,none,card,standard,completed,
O710524,C103481,2025-07-30 02:24:45,android,paid_social,always_on,paypal,standard,completed,S50849
O710525,C104763,2025-05-11 01:21:28,web,direct,spring_sale,card,standard,completed,
O710526,C107734,2025-11-03 05:57:13,ios,direct,always_on,paypal,expedited,completed,
O710527,C100224,2025-10-29 18:59:36,web,organic,none,apple_pay,expedited,completed,
O710528,C106995,2025-12-09 02:34:28,android,paid_search,always_on,apple_pay,standard,completed,
O710529,C101027,2025-09-02 17:01:29,android,referral,always_on,card,standard,returned,
O710530,C103974,2025-11-18 22:38:43,web,direct,summer_splash,card,standard,returned,
O710531,C101424,2025-04-07 04:18:40,web,paid_search,holiday_push,card,expedited,completed,S51001
O710532,C103809,2025-06-16 23:41:47,web,direct,always_on,card,standard,completed,
O710533,C107523,2025-01-23 19:19:06,web,direct,none,apple_pay,standard,returned,S50351
O710534,C106817,2025-10-17 22:53:09,web,email,none,google_pay,standard,completed,S51169
O710535,C102201,2025-03-29 13:47:34,android,organic,none,klarna,standard,completed,
O710536,C107346,2025-05-01 23:57:21,ios,direct,none,google_pay,standard,completed,S50268
O710537,C107034,2025-12-03 09:31:45,ios,direct,none,card,standard,returned,
O710538,C102679,2025-11-21 04:29:16,web,organic,none,card,standard,returned,
O710539,C106881,2025-03-24 12:10:31,web,direct,spring_sale,paypal,standard,completed,S50612
O710540,C105868,2025-04-08 12:06:53,web,paid_search,none,apple_pay,expedited,completed,
O710541,C102163,2025-06-02 09:33:42,web,paid_search,fall_event,card,standard,completed,S50002
O710542,C104524,2025-11-10 07:49:37,ios,email,summer_splash,klarna,standard,returned,S50424
O710543,C102096,2025-09-01 08:39:39,web,paid_search,none,card,expedited,completed,S50277
O710544,C107401,2025-05-03 07:47:55,ios,organic,none,card,standard,completed,
O710545,C101653,2025-02-20 05:52:32,ios,paid_social,none,card,standard,completed,S50554
O710546,C103734,2025-04-03 17:56:51,web,organic,spring_sale,card,standard,completed,
O710547,C102894,2025-11-29 13:02:43,web,referral,none,card,expedited,completed,S50326
O710548,C106437,2025-07-04 22:33:26,web,paid_social,summer_splash,apple_pay,standard,completed,S50052
O710549,C103442,2025-11-05 06:20:04,web,direct,none,google_pay,standard,completed,S50653
O710550,C101656,2025-04-01 04:03:04,web,direct,none,card,standard,completed,
O710551,C104537,2025-01-25 13:14:05,ios,paid_social,none,card,standard,completed,S50222
O710552,C107606,2025-01-25 03:35:21,web,paid_social,spring_sale,card,expedited,completed,
O710553,C103992,2025-07-04 15:40:32,ios,email,none,card,standard,completed,
O710554,C100637,2025-12-22 10:11:08,ios,paid_social,none,card,standard,completed,
O710555,C106381,2025-09-08 02:23:48,ios,direct,summer_splash,paypal,standard,completed,
O710556,C102015,2025-02-10 23:44:52,android,organic,none,paypal,overnight,completed,
O710557,C107057,2025-08-25 18:26:41,web,direct,always_on,card,standard,cancelled,S50297
O710558,C101183,2025-02-11 08:54:33,web,paid_search,summer_splash,card,standard,completed,
O710559,C100349,2025-05-26 14:56:04,web,organic,none,card,expedited,completed,S50460
O710560,C104020,2025-03-21 18:29:45,ios,paid_social,none,paypal,standard,completed,
O710561,C100201,2025-03-12 14:40:18,android,organic,none,card,standard,completed,S50839
O710562,C100988,2025-10-02 01:43:26,web,direct,spring_sale,card,standard,completed,
