order_item_id,order_id,product_id,quantity,list_price,discount_pct,unit_price
O711902-1,O711902,P10280,1,29.5,0.0,29.64
O711902-2,O711902,P10252,3,12.33,0.0,12.19
O711902-3,O711902,P10213,2,17.97,0.0,18.04
O711903-1,O711903,P10173,2,60.55,0.15,50.86
O711903-2,O711903,P10161,1,24.51,0.2,19.54
O711904-1,O711904,P10041,2,36.05,0.1,32.06
O711905-1,O711905,P10091,1,17.76,0.0,17.68
O711905-2,O711905,P10255,1,17.69,0.0,17.58
O711905-3,O711905,P10096,1,14.09,0.0,14.31
O711905-4,O711905,P10445,1,18.42,0.0,18.12
O711906-1,O711906,P10212,1,19.44,0.0,19.53
O711906-2,O711906,P10373,1,4.99,0.0,5.09
O711906-3,O711906,P10371,1,27.37,0.0,27.46
O711907-1,O711907,P10335,2,24.61,0.0,24.49
O711908-1,O711908,P10326,1,10.41,0.0,10.53
O711909-1,O711909,P10097,1,28.05,0.0,28.0
O711910-1,O711910,P10203,1,21.44,0.0,21.81
O711910-2,O711910,P10312,1,19.72,0.0,19.39
O711911-1,O711911,P10332,1,16.62,0.1,14.7
O711911-2,O711911,P10052,1,36.03,0.0,35.81
O711911-3,O711911,P10145,1,43.64,0.2,34.94
O711911-4,O711911,P10190,1,12.46,0.15,10.56
O711911-5,O711911,P10098,1,28.5,0.2,22.89
O711912-1,O711912,P10100,1,22.59,0.0,22.3
O711912-2,O711912,P10159,1,5.7,0.0,5.73
O711913-1,O711913,P10289,1,94.21,0.0,95.61
O711913-2,O711913,P10324,1,41.63,0.0,40.8
O711914-1,O711914,P10029,1,20.14,0.0,20.41
O711914-2,O711914,P10202,3,18.28,0.0,18.13
O711915-1,O711915,P10429,1,11.57,0.0,11.78
O711916-1,O711916,P10219,1,15.59,0.0,15.46
O711917-1,O711917,P10024,1,50.52,0.0,49.88
O711918-1,O711918,P10181,2,9.23,0.05,8.86
O711919-1,O711919,P10024,1,50.52,0.15,42.43
O711920-1,O711920,P10204,2,11.69,0.0,11.52
O711921-1,O711921,P10042,1,13.9,0.0,13.63
O711922-1,O711922,P10303,2,8.48,0.0,8.58
O711923-1,O711923,P10391,1,22.11,0.0,22.02
O711923-2,O711923,P10180,3,20.7,0.0,20.36
O711924-1,O711924,P10360,1,12.59,0.0,12.59
O711924-2,O711924,P10154,2,8.26,0.1,7.39
O711925-1,O711925,P10298,1,18.45,0.1,16.68
O711925-2,O711925,P10062,1,17.43,0.0,17.72
O711926-1,O711926,P10340,1,8.79,0.0,8.74
O711927-1,O711927,P10036,1,11.09,0.0,10.97
O711928-1,O711928,P10232,1,16.33,0.1,14.78
O711928-2,O711928,P10251,1,8.95,0.05,8.53
O711928-3,O711928,P10072,1,15.73,0.2,12.4
O711929-1,O711929,P10394,1,11.97,0.0,11.99
O711929-2,O711929,P10036,1,11.09,0.0,11.09
O711929-3,O711929,P10338,1,26.23,0.0,26.58
O711930-1,O711930,P10082,1,13.85,0.0,13.75
O711931-1,O711931,P10406,1,27.63,0.15,23.52
O711932-1,O711932,P10272,1,29.91,0.0,30.15
O711932-2,O711932,P10205,2,23.02,0.0,22.79
O711933-1,O711933,P10240,1,7.87,0.0,8.01
O711934-1,O711934,P10034,2,18.93,0.0,18.69
O711935-1,O711935,P10052,1,36.03,0.0,35.86
O711936-1,O711936,P10058,2,23.66,0.0,24.03
O711936-2,O711936,P10068,1,29.32,0.0,29.08
O711937-1,O711937,P10085,1,39.84,0.2,31.41
O711938-1,O711938,P10168,1,22.23,0.0,22.55
O711938-2,O711938,P10291,1,25.29,0.0,25.01
O711938-3,O711938,P10142,1,37.74,0.0,38.21
O711938-4,O711938,P10199,1,20.99,0.0,20.86
O711939-1,O711939,P10331,2,5.6,0.0,5.51
O711939-2,O711939,P10160,1,16.1,0.0,15.92
O711940-1,O711940,P10324,1,41.63,0.0,40.93
O711941-1,O711941,P10102,2,11.91,0.0,11.82
O711942-1,O711942,P10280,1,29.5,0.0,29.43
O711943-1,O711943,P10392,2,33.09,0.0,32.8
O711944-1,O711944,P10432,1,9.87,0.0,9.99
O711945-1,O711945,P10381,1,14.26,0.1,12.93
O711945-2,O711945,P10329,1,9.49,0.05,8.86
O711946-1,O711946,P10191,1,89.49,0.15,75.41
O711946-2,O711946,P10089,1,14.4,0.15,12.04
O711946-3,O711946,P10109,1,31.68,0.15,27.18
O711947-1,O711947,P10025,1,25.26,0.0,25.23
O711947-2,O711947,P10269,1,19.37,0.0,19.07
O711947-3,O711947,P10174,1,26.26,0.0,26.47
O711948-1,O711948,P10417,1,31.52,0.0,31.67
O711948-2,O711948,P10326,1,10.41,0.0,10.6
O711949-1,O711949,P10244,2,16.57,0.0,16.85
O711949-2,O711949,P10366,2,40.91,0.0,41.13
O711949-3,O711949,P10020,1,15.32,0.0,15.2
O711950-1,O711950,P10143,1,32.46,0.05,31.14
O711951-1,O711951,P10296,1,31.99,0.1,28.23
O711952-1,O711952,P10154,1,8.26,0.0,8.38
O711953-1,O711953,P10370,1,38.12,0.05,36.22
O711953-2,O711953,P10445,2,18.42,0.2,14.78
O711954-1,O711954,P10261,2,15.72,0.2,12.56
O711954-2,O711954,P10364,1,10.07,0.15,8.43
O711954-3,O711954,P10362,1,6.01,0.1,5.51
O711955-1,O711955,P10407,1,46.21,0.0,46.1
O711955-2,O711955,P10123,3,49.83,0.0,48.93
O711955-3,O711955,P10022,2,24.36,0.0,24.52
O711955-4,O711955,P10384,2,6.79,0.0,6.74
O711956-1,O711956,P10332,1,16.62,0.0,16.74
O711957-1,O711957,P10372,1,35.35,0.15,30.33
O711958-1,O711958,P10039,2,12.34,0.05,11.66
O711958-2,O711958,P10252,2,12.33,0.05,11.9
O711959-1,O711959,P10286,1,10.87,0.0,11.06
O711960-1,O711960,P10276,1,17.07,0.05,16.44
O711960-2,O711960,P10210,1,26.49,0.0,26.98
O711961-1,O711961,P10374,1,19.28,0.1,17.16
O711962-1,O711962,P10000,1,35.45,0.1,32.47
O711963-1,O711963,P10379,2,25.46,0.2,20.65
O711963-2,O711963,P10449,1,14.23,0.05,13.62
O711964-1,O711964,P10087,1,30.75,0.0,30.84
O711964-2,O711964,P10047,2,19.69,0.0,20.05
O711965-1,O711965,P10244,1,16.57,0.0,16.31
O711966-1,O711966,P10133,1,21.43,0.0,21.17
O711967-1,O711967,P10371,3,27.37,0.0,27.74
O711967-2,O711967,P10418,2,7.96,0.0,7.94
O711967-3,O711967,P10195,1,12.75,0.0,12.95
O711968-1,O711968,P10280,1,29.5,0.0,29.62
O711968-2,O711968,P10097,2,28.05,0.0,28.47
O711968-3,O711968,P10050,1,16.64,0.0,16.37
O711968-4,O711968,P10349,1,7.1,0.0,7.1
O711969-1,O711969,P10018,1,17.3,0.15,14.77
O711969-2,O711969,P10271,2,28.22,0.05,27.02
O711970-1,O711970,P10142,1,37.74,0.0,37.06
O711970-2,O711970,P10381,1,14.26,0.0,14.33
O711971-1,O711971,P10305,1,13.74,0.0,13.76
O711972-1,O711972,P10406,1,27.63,0.0,27.16
O711972-2,O711972,P10115,1,10.53,0.0,10.41
O711972-3,O711972,P10194,1,12.98,0.0,12.97
O711972-4,O711972,P10116,3,32.39,0.0,32.39
O711973-1,O711973,P10268,2,13.82,0.15,11.9
O711973-2,O711973,P10116,1,32.39,0.2,26.04
O711973-3,O711973,P10264,1,23.34,0.2,18.38
O711974-1,O711974,P10351,1,16.71,0.0,16.68
O711974-2,O711974,P10008,1,57.83,0.0,57.48
O711975-1,O711975,P10322,1,39.49,0.0,38.71
O711975-2,O711975,P10342,1,58.11,0.0,58.09
O711975-3,O711975,P10203,1,21.44,0.0,21.6
O711976-1,O711976,P10034,1,18.93,0.0,18.7
O711976-2,O711976,P10421,1,25.02,0.0,25.27
O711977-1,O711977,P10099,1,24.92,0.0,24.46
O711978-1,O711978,P10075,1,20.43,0.0,20.53
O711979-1,O711979,P10441,2,19.63,0.0,19.63
O711980-1,O711980,P10401,1,19.02,0.0,18.71
O711980-2,O711980,P10216,2,21.08,0.0,21.46
O711981-1,O711981,P10403,1,38.61,0.15,33.29
O711981-2,O711981,P10150,1,35.08,0.1,31.45
O711981-3,O711981,P10444,1,14.69,0.0,14.88
O711982-1,O711982,P10421,2,25.02,0.0,24.69
O711983-1,O711983,P10020,2,15.32,0.0,15.54
O711984-1,O711984,P10315,1,8.23,0.0,8.13
O711984-2,O711984,P10054,1,19.69,0.0,19.33
O711985-1,O711985,P10429,1,11.57,0.0,11.74
O711985-2,O711985,P10238,1,30.55,0.0,31.01
O711986-1,O711986,P10296,1,31.99,0.0,32.24
O711987-1,O711987,P10190,1,12.46,0.1,11.36
O711987-2,O711987,P10281,1,23.78,0.05,22.73
O711987-3,O711987,P10165,1,8.69,0.2,6.85
O711988-1,O711988,P10057,1,5.3,0.15,4.59
O711989-1,O711989,P10200,2,30.74,0.0,31.08
O711989-2,O711989,P10023,1,14.24,0.0,14.18
O711989-3,O711989,P10350,1,9.49,0.0,9.51
O711990-1,O711990,P10031,1,11.71,0.0,11.81
O711990-2,O711990,P10179,1,94.48,0.1,83.55
O711991-1,O711991,P10205,1,23.02,0.15,19.29
O711992-1,O711992,P10447,1,20.73,0.2,16.9
O711992-2,O711992,P10273,1,26.52,0.0,26.9
O711993-1,O711993,P10303,1,8.48,0.1,7.74
O711993-2,O711993,P10002,1,39.16,0.05,37.64
O711994-1,O711994,P10062,1,17.43,0.0,17.2
O711994-2,O711994,P10266,2,20.39,0.0,20.09
O711994-3,O711994,P10009,2,18.93,0.0,18.68
O711994-4,O711994,P10181,1,9.23,0.0,9.16
O711994-5,O711994,P10305,1,13.74,0.0,13.78
O711995-1,O711995,P10136,1,10.08,0.0,10.26
O711995-2,O711995,P10261,1,15.72,0.0,15.82
O711995-3,O711995,P10140,2,21.97,0.0,21.65
O711996-1,O711996,P10010,1,18.23,0.15,15.57
O711997-1,O711997,P10040,1,20.65,0.05,19.6
O711997-2,O711997,P10203,3,21.44,0.2,16.86
O711997-3,O711997,P10075,1,20.43,0.2,16.04
O711998-1,O711998,P10425,1,12.89,0.0,12.64
O711998-2,O711998,P10106,1,47.59,0.0,47.51
O711999-1,O711999,P10018,1,17.3,0.1,15.56
O711999-2,O711999,P10420,1,30.68,0.05,29.5
O712000-1,O712000,P10269,1,19.37,0.15,16.7
O712001-1,O712001,P10360,1,12.59,0.0,12.6
O712001-2,O712001,P10116,1,32.39,0.0,31.75
O712002-1,O712002,P10100,1,22.59,0.0,22.54
O712003-1,O712003,P10411,1,19.63,0.0,19.49
O712004-1,O712004,P10398,1,8.87,0.15,7.54
O712005-1,O712005,P10281,2,23.78,0.0,23.88
O712006-1,O712006,P10422,1,7.92,0.0,7.94
O712006-2,O712006,P10344,1,17.08,0.0,17.09
O712006-3,O712006,P10308,1,48.65,0.0,47.78
O712006-4,O712006,P10070,1,27.84,0.0,27.74
O712007-1,O712007,P10247,1,22.66,0.05,21.41
O712007-2,O712007,P10208,2,25.39,0.05,24.04
O712008-1,O712008,P10086,1,34.5,0.0,33.84
O712009-1,O712009,P10087,1,30.75,0.0,30.57
O712009-2,O712009,P10068,2,29.32,0.0,29.77
O712009-3,O712009,P10145,1,43.64,0.0,43.9
O712009-4,O712009,P10057,2,5.3,0.0,5.27
O712009-5,O712009,P10091,1,17.76,0.0,17.59
O712010-1,O712010,P10449,1,14.23,0.0,14.5
O712011-1,O712011,P10085,1,39.84,0.05,38.27
O712012-1,O712012,P10173,1,60.55,0.2,48.18
O712012-2,O712012,P10165,2,8.69,0.2,7.08
O712013-1,O712013,P10131,1,12.84,0.2,10.32
O712013-2,O712013,P10133,3,21.43,0.05,20.5
O712013-3,O712013,P10158,1,9.36,0.15,8.09
O712013-4,O712013,P10200,3,30.74,0.1,27.49
O712013-5,O712013,P10022,2,24.36,0.0,24.29
O712014-1,O712014,P10381,2,14.26,0.2,11.39
O712015-1,O712015,P10149,1,11.25,0.0,11.28
O712015-2,O712015,P10405,2,14.8,0.0,14.59
O712015-3,O712015,P10331,1,5.6,0.0,5.57
O712015-4,O712015,P10161,2,24.51,0.0,24.23
O712016-1,O712016,P10304,1,35.5,0.15,29.93
O712016-2,O712016,P10277,1,25.91,0.2,20.79
O712016-3,O712016,P10173,1,60.55,0.15,50.52
O712017-1,O712017,P10010,1,18.23,0.0,18.56
O712017-2,O712017,P10028,1,14.13,0.0,14.18
O712018-1,O712018,P10016,1,15.74,0.0,15.57
O712018-2,O712018,P10167,1,17.02,0.0,17.15
O712018-3,O712018,P10082,1,13.85,0.0,13.63
O712019-1,O712019,P10056,2,17.84,0.0,17.88
O712020-1,O712020,P10133,1,21.43,0.0,21.72
O712021-1,O712021,P10388,1,12.77,0.0,12.76
O712021-2,O712021,P10393,1,27.68,0.0,27.26
O712022-1,O712022,P10101,1,30.53,0.15,25.82
O712023-1,O712023,P10388,1,12.77,0.0,12.95
O712024-1,O712024,P10292,1,22.85,0.0,22.55
O712025-1,O712025,P10076,1,17.16,0.0,17.34
O712025-2,O712025,P10326,1,10.41,0.0,10.56
O712026-1,O712026,P10416,1,19.07,0.0,19.39
O712027-1,O712027,P10087,1,30.75,0.0,31.12
O712027-2,O712027,P10237,3,18.24,0.0,18.26
O712027-3,O712027,P10369,1,22.82,0.0,22.79
O712028-1,O712028,P10297,2,5.2,0.1,4.71
O712029-1,O712029,P10225,1,34.68,0.0,34.9
O712029-2,O712029,P10294,1,24.35,0.0,24.61
O712029-3,O712029,P10235,1,14.67,0.0,14.44
O712030-1,O712030,P10377,1,19.18,0.0,19.31
O712031-1,O712031,P10036,2,11.09,0.0,11.23
O712031-2,O712031,P10349,1,7.1,0.0,7.11
O712032-1,O712032,P10336,1,13.26,0.15,11.13
O712032-2,O712032,P10127,1,41.08,0.0,40.5
O712032-3,O712032,P10142,1,37.74,0.1,34.49
O712033-1,O712033,P10289,1,94.21,0.2,74.42
O712034-1,O712034,P10402,1,20.33,0.1,18.46
O712035-1,O712035,P10262,1,22.71,0.0,22.76
O712036-1,O712036,P10257,1,30.24,0.0,30.65
O712036-2,O712036,P10416,1,19.07,0.05,18.44
O712037-1,O712037,P10064,2,21.21,0.0,21.6
O712038-1,O712038,P10418,2,7.96,0.2,6.27
O712039-1,O712039,P10223,1,28.62,0.0,28.88
O712040-1,O712040,P10130,1,15.35,0.2,12.27
O712040-2,O712040,P10155,1,6.92,0.2,5.48
O712040-3,O712040,P10325,1,14.76,0.1,13.37
O712040-4,O712040,P10098,3,28.5,0.15,24.42
O712041-1,O712041,P10162,1,38.37,0.0,38.78
O712041-2,O712041,P10250,1,46.32,0.0,45.66
O712041-3,O712041,P10167,1,17.02,0.0,16.78
O712042-1,O712042,P10137,1,12.7,0.05,12.01
O712042-2,O712042,P10319,1,41.02,0.05,38.29
O712043-1,O712043,P10218,1,16.56,0.0,16.42
O712044-1,O712044,P10443,1,39.42,0.0,40.19
O712044-2,O712044,P10260,1,15.56,0.0,15.72
O712045-1,O712045,P10391,2,22.11,0.0,21.93
O712046-1,O712046,P10226,1,24.54,0.0,24.99
O712046-2,O712046,P10070,1,27.84,0.0,28.24
O712047-1,O712047,P10184,1,18.48,0.2,14.86
O712047-2,O712047,P10244,1,16.57,0.2,13.39
O712047-3,O712047,P10089,2,14.4,0.2,11.72
O712047-4,O712047,P10352,1,17.32,0.2,14.07
O712047-5,O712047,P10054,1,19.69,0.2,16.01
O712048-1,O712048,P10017,1,9.79,0.0,9.79
O712048-2,O712048,P10204,1,11.69,0.0,11.78
O712048-3,O712048,P10261,1,15.72,0.0,15.48
O712049-1,O712049,P10340,1,8.79,0.05,8.35
O712050-1,O712050,P10055,1,36.13,0.1,32.99
O712050-2,O712050,P10314,1,11.88,0.0,11.84
O712050-3,O712050,P10261,1,15.72,0.2,12.61
O712051-1,O712051,P10429,2,11.57,0.0,11.79
O712052-1,O712052,P10132,2,15.45,0.0,15.3
O712052-2,O712052,P10192,1,31.44,0.0,31.95
O712053-1,O712053,P10008,1,57.83,0.0,57.99
O712054-1,O712054,P10030,1,30.33,0.0,30.82
O712055-1,O712055,P10129,1,38.03,0.05,35.94
O712056-1,O712056,P10243,1,20.44,0.0,20.32
O712057-1,O712057,P10314,1,11.88,0.0,11.96
O712057-2,O712057,P10272,2,29.91,0.0,29.8
O712058-1,O712058,P10332,1,16.62,0.0,16.88
O712059-1,O712059,P10266,1,20.39,0.0,20.39
O712060-1,O712060,P10443,1,39.42,0.1,35.53
O712060-2,O712060,P10089,2,14.4,0.1,13.03
O712060-3,O712060,P10277,1,25.91,0.1,23.34
O712061-1,O712061,P10282,1,42.74,0.0,43.08
O712061-2,O712061,P10401,1,19.02,0.0,19.1
O712061-3,O712061,P10047,1,19.69,0.0,19.8
O712062-1,O712062,P10317,1,27.12,0.0,27.33
O712062-2,O712062,P10287,3,30.66,0.0,31.24
O712063-1,O712063,P10200,1,30.74,0.0,30.22
O712064-1,O712064,P10007,1,27.64,0.0,27.49
O712064-2,O712064,P10005,2,10.06,0.0,10.13
O712065-1,O712065,P10336,1,13.26,0.0,13.07
O712065-2,O712065,P10144,1,40.35,0.0,40.07
O712065-3,O712065,P10177,1,10.89,0.0,11.0
O712066-1,O712066,P10088,1,20.45,0.1,18.13
O712067-1,O712067,P10339,1,31.26,0.0,31.0
O712067-2,O712067,P10154,1,8.26,0.0,8.18
O712067-3,O712067,P10161,1,24.51,0.0,24.87
O712068-1,O712068,P10012,2,42.21,0.15,35.74
O712068-2,O712068,P10164,3,15.8,0.15,13.17
O712069-1,O712069,P10089,1,14.4,0.0,14.68
O712069-2,O712069,P10001,1,74.17,0.0,73.02
O712069-3,O712069,P10292,3,22.85,0.0,22.96
O712070-1,O712070,P10368,1,15.45,0.1,13.91
O712071-1,O712071,P10163,1,10.85,0.0,10.95
O712072-1,O712072,P10110,1,37.7,0.0,38.41
O712073-1,O712073,P10279,1,10.86,0.0,11.0
O712073-2,O712073,P10018,1,17.3,0.2,13.87
O712073-3,O712073,P10332,1,16.62,0.0,16.3
O712074-1,O712074,P10046,1,83.95,0.0,82.51
O712075-1,O712075,P10175,2,26.03,0.15,22.05
O712075-2,O712075,P10192,1,31.44,0.2,25.46
O712076-1,O712076,P10250,1,46.32,0.2,36.68
O712076-2,O712076,P10347,1,33.76,0.2,27.26
O712076-3,O712076,P10255,2,17.69,0.15,15.21
O712077-1,O712077,P10333,1,20.96,0.0,20.62
O712078-1,O712078,P10197,3,51.01,0.1,45.14
O712078-2,O712078,P10277,2,25.91,0.0,25.92
O712078-3,O712078,P10412,1,18.33,0.0,18.2
O712078-4,O712078,P10264,1,23.34,0.15,19.66
O712079-1,O712079,P10239,2,11.41,0.0,11.53
O712080-1,O712080,P10078,1,42.25,0.0,42.08
O712081-1,O712081,P10082,2,13.85,0.0,13.75
O712082-1,O712082,P10179,1,94.48,0.05,90.54
O712082-2,O712082,P10356,2,23.78,0.05,22.28
O712082-3,O712082,P10304,1,35.5,0.0,36.03
O712083-1,O712083,P10367,1,18.86,0.0,18.77
O712084-1,O712084,P10112,1,9.37,0.0,9.22
O712085-1,O712085,P10448,2,8.7,0.0,8.68
O712086-1,O712086,P10149,1,11.25,0.05,10.61
O712086-2,O712086,P10167,2,17.02,0.0,17.06
O712087-1,O712087,P10332,1,16.62,0.0,16.85
O712087-2,O712087,P10378,1,14.5,0.0,14.45
O712087-3,O712087,P10090,1,29.7,0.0,29.65
O712088-1,O712088,P10173,1,60.55,0.15,51.69
O712089-1,O712089,P10098,2,28.5,0.1,25.41
O712090-1,O712090,P10441,2,19.63,0.15,16.43
O712090-2,O712090,P10035,1,14.18,0.05,13.45
O712090-3,O712090,P10371,1,27.37,0.0,27.14
O712091-1,O712091,P10245,2,44.07,0.0,44.2
O712092-1,O712092,P10036,2,11.09,0.0,11.29
O712093-1,O712093,P10328,1,34.47,0.1,31.02
O712094-1,O712094,P10067,1,21.23,0.1,18.88
O712095-1,O712095,P10006,1,48.82,0.0,49.51
O712096-1,O712096,P10118,1,19.26,0.0,19.32
O712097-1,O712097,P10161,1,24.51,0.0,24.06
O712097-2,O712097,P10150,1,35.08,0.0,35.16
O712097-3,O712097,P10368,3,15.45,0.0,15.15
O712098-1,O712098,P10015,1,27.09,0.0,26.57
O712098-2,O712098,P10256,1,24.13,0.0,24.59
O712098-3,O712098,P10201,2,57.85,0.0,57.86
O712098-4,O712098,P10088,1,20.45,0.0,20.23
O712099-1,O712099,P10196,1,63.94,0.0,64.96
O712099-2,O712099,P10265,2,10.47,0.0,10.27
O712100-1,O712100,P10380,1,12.53,0.0,12.62
O712101-1,O712101,P10416,1,19.07,0.0,19.21
O712102-1,O712102,P10075,1,20.43,0.0,20.25
O712102-2,O712102,P10198,2,5.52,0.0,5.57
O712102-3,O712102,P10324,1,41.63,0.0,41.89
O712102-4,O712102,P10366,1,40.91,0.0,41.69
O712102-5,O712102,P10068,1,29.32,0.0,29.38
O712103-1,O712103,P10114,1,31.33,0.0,31.85
O712103-2,O712103,P10433,1,52.06,0.0,51.93
O712104-1,O712104,P10274,3,16.28,0.0,16.23
O712104-2,O712104,P10091,2,17.76,0.0,18.05
O712105-1,O712105,P10331,1,5.6,0.05,5.32
O712105-2,O712105,P10012,2,42.21,0.15,35.92
O712106-1,O712106,P10140,1,21.97,0.1,19.7
O712107-1,O712107,P10317,1,27.12,0.0,27.5
O712108-1,O712108,P10250,1,46.32,0.05,43.77
O712108-2,O712108,P10076,1,17.16,0.05,16.45
O712109-1,O712109,P10368,2,15.45,0.05,14.45
O712109-2,O712109,P10013,1,16.01,0.0,15.79
O712110-1,O712110,P10381,1,14.26,0.2,11.43
O712111-1,O712111,P10398,1,8.87,0.0,8.98
O712111-2,O712111,P10145,1,43.64,0.0,44.39
O712112-1,O712112,P10129,1,38.03,0.0,37.38
O712112-2,O712112,P10191,1,89.49,0.0,91.17
O712113-1,O712113,P10283,2,11.6,0.0,11.47
O712114-1,O712114,P10304,1,35.5,0.0,35.99
O712114-2,O712114,P10313,2,17.48,0.0,17.45
O712115-1,O712115,P10080,1,25.0,0.05,23.35
O712115-2,O712115,P10049,1,15.96,0.15,13.74
O712115-3,O712115,P10167,1,17.02,0.1,15.18
O712115-4,O712115,P10048,1,19.69,0.2,16.02
O712116-1,O712116,P10138,2,21.2,0.1,19.41
O712117-1,O712117,P10389,2,13.0,0.05,12.13
O712118-1,O712118,P10322,2,39.49,0.0,39.7
O712118-2,O712118,P10376,3,28.54,0.0,28.77
O712119-1,O712119,P10399,1,42.17,0.15,35.34
O712120-1,O712120,P10038,1,18.36,0.1,16.53
O712121-1,O712121,P10008,1,57.83,0.0,57.22
O712122-1,O712122,P10194,1,12.98,0.0,13.14
O712122-2,O712122,P10283,1,11.6,0.0,11.58
O712123-1,O712123,P10234,1,36.88,0.0,37.53
O712124-1,O712124,P10123,1,49.83,0.2,40.12
O712124-2,O712124,P10015,2,27.09,0.05,25.88
O712125-1,O712125,P10060,2,21.06,0.2,16.87
O712126-1,O712126,P10092,1,17.94,0.0,17.71
O712127-1,O712127,P10392,1,33.09,0.0,32.61
O712128-1,O712128,P10255,1,17.69,0.15,15.06
O712128-2,O712128,P10359,1,17.97,0.15,15.02
O712128-3,O712128,P10421,2,25.02,0.0,25.2
O712128-4,O712128,P10188,1,18.74,0.15,15.65
O712129-1,O712129,P10296,1,31.99,0.0,31.85
O712129-2,O712129,P10191,2,89.49,0.0,88.17
O712130-1,O712130,P10319,1,41.02,0.1,36.53
O712130-2,O712130,P10021,1,27.83,0.0,27.83
O712130-3,O712130,P10131,2,12.84,0.1,11.55
O712130-4,O712130,P10073,1,27.92,0.2,21.98
O712131-1,O712131,P10416,3,19.07,0.0,19.35
O712131-2,O712131,P10095,2,16.68,0.15,14.36
O712132-1,O712132,P10344,2,17.08,0.15,14.34
O712132-2,O712132,P10262,2,22.71,0.2,18.03
O712133-1,O712133,P10344,1,17.08,0.0,17.22
O712133-2,O712133,P10050,1,16.64,0.0,16.66
O712133-3,O712133,P10070,2,27.84,0.0,27.43
O712134-1,O712134,P10069,2,9.67,0.05,9.36
O712135-1,O712135,P10441,2,19.63,0.0,19.72
O712135-2,O712135,P10180,1,20.7,0.0,20.98
O712136-1,O712136,P10064,3,21.21,0.05,19.77
O712137-1,O712137,P10214,1,12.7,0.0,12.48
O712137-2,O712137,P10181,2,9.23,0.0,9.1
O712137-3,O712137,P10203,3,21.44,0.0,21.21
O712137-4,O712137,P10400,1,20.64,0.0,20.93
O712138-1,O712138,P10162,1,38.37,0.0,38.51
O712139-1,O712139,P10403,1,38.61,0.05,37.29
O712139-2,O712139,P10393,2,27.68,0.05,26.71
O712139-3,O712139,P10370,1,38.12,0.2,30.68
O712140-1,O712140,P10356,1,23.78,0.0,23.46
O712141-1,O712141,P10060,1,21.06,0.0,21.05
O712141-2,O712141,P10224,2,6.22,0.0,6.25
O712142-1,O712142,P10113,1,4.99,0.0,5.03
O712143-1,O712143,P10091,1,17.76,0.05,17.13
O712144-1,O712144,P10314,1,11.88,0.0,11.94
O712145-1,O712145,P10085,1,39.84,0.0,40.55
O712146-1,O712146,P10112,1,9.37,0.0,9.48
O712146-2,O712146,P10383,1,18.39,0.0,18.48
O712147-1,O712147,P10031,1,11.71,0.0,11.92
O712147-2,O712147,P10090,1,29.7,0.0,29.44
O712147-3,O712147,P10051,1,9.9,0.0,10.05
O712148-1,O712148,P10034,2,18.93,0.0,18.87
O712148-2,O712148,P10326,1,10.41,0.0,10.28
O712149-1,O712149,P10214,1,12.7,0.05,11.91
O712149-2,O712149,P10080,1,25.0,0.2,19.79
O712149-3,O712149,P10184,3,18.48,0.0,18.79
O712150-1,O712150,P10093,1,8.84,0.2,7.15
O712151-1,O712151,P10012,2,42.21,0.0,42.63
O712152-1,O712152,P10114,1,31.33,0.2,24.59
O712153-1,O712153,P10238,1,30.55,0.0,30.42
O712153-2,O712153,P10382,1,28.61,0.0,29.14
O712154-1,O712154,P10331,1,5.6,0.0,5.58
O712155-1,O712155,P10386,2,32.71,0.0,32.41
O712156-1,O712156,P10157,1,9.4,0.0,9.54
O712157-1,O712157,P10394,1,11.97,0.0,11.92
O712158-1,O712158,P10374,1,19.28,0.0,19.37
O712159-1,O712159,P10031,1,11.71,0.0,11.76
O712159-2,O712159,P10056,1,17.84,0.0,17.93
O712160-1,O712160,P10125,1,46.62,0.0,46.51
O712161-1,O712161,P10348,1,38.22,0.0,37.99
O712161-2,O712161,P10288,1,10.92,0.0,10.99
O712162-1,O712162,P10397,1,14.64,0.0,14.73
O712162-2,O712162,P10086,1,34.5,0.0,35.06
O712163-1,O712163,P10360,1,12.59,0.2,10.08
O712164-1,O712164,P10173,2,60.55,0.0,61.6
O712165-1,O712165,P10063,2,16.11,0.0,16.24
O712166-1,O712166,P10411,2,19.63,0.0,19.52
O712166-2,O712166,P10168,1,22.23,0.0,22.28
O712166-3,O712166,P10418,1,7.96,0.0,7.95
O712167-1,O712167,P10292,1,22.85,0.1,20.72
O712168-1,O712168,P10438,1,28.3,0.05,26.9
O712168-2,O712168,P10290,1,21.55,0.1,19.69
O712168-3,O712168,P10187,1,16.43,0.15,13.91
O712169-1,O712169,P10272,1,29.91,0.1,26.54
O712169-2,O712169,P10422,2,7.92,0.0,8.07
O712170-1,O712170,P10228,1,14.13,0.15,11.82
O712170-2,O712170,P10143,1,32.46,0.15,27.53
O712171-1,O712171,P10133,1,21.43,0.2,17.11
O712172-1,O712172,P10444,1,14.69,0.0,14.84
O712173-1,O712173,P10420,2,30.68,0.1,27.42
O712174-1,O712174,P10445,1,18.42,0.15,15.84
O712174-2,O712174,P10272,1,29.91,0.2,24.1
O712175-1,O712175,P10293,1,4.99,0.05,4.69
O712176-1,O712176,P10369,1,22.82,0.2,18.07
O712177-1,O712177,P10250,1,46.32,0.0,45.92
