refund_id,order_id,order_item_id,refund_ts,refund_amount,refund_reason
RW0JBCJWMJI,O716321,O716321-4,2025-07-05 01:28:09,19.58,return
R1JJUCV1FQZ,O716344,O716344-1,2026-01-18 02:05:26,18.18,return
RHJ68FIXOSC,O716358,O716358-1,2025-06-19 00:36:40,21.83,return
RC0H8ZEXCLH,O716363,O716363-1,2025-06-08 12:04:59,5.7,return
R855PL015ZX,O716363,O716363-2,2025-06-06 12:04:59,6.08,return
RRLL5W99344,O716363,O716363-3,2025-06-03 12:04:59,34.98,return
RKXW7LL3NRN,O716367,O716367-1,2025-10-13 22:46:39,13.02,return
R0E5TC27MMM,O716367,O716367-2,2025-10-03 22:46:39,3.51,return
RKBA2HP5EKA,O716368,O716368-1,2025-11-04 00:20:44,22.24,return
RGPYHIVG21Y,O716368,O716368-2,2025-10-27 00:20:44,25.06,return
RG26A83XPFY,O716425,O716425-2,2025-09-05 23:33:35,11.73,cancel
R86SLABXEC6,O716432,O716432-1,2025-01-30 04:56:09,5.36,return
R8I45SQMCVE,O716436,O716436-1,2025-06-25 17:15:06,16.69,return
RFV98HO68SM,O716436,O716436-2,2025-06-23 17:15:06,16.08,return
R6O3XLOB2ZG,O716439,O716439-1,2025-01-26 08:12:52,12.89,return
RSEJ42BM4YW,O716467,O716467-1,2025-07-21 07:01:35,8.08,return
RM4F80G871Y,O716478,O716478-1,2025-10-09 20:07:55,22.91,return
RWMPZSMH5LB,O716478,O716478-2,2025-10-14 20:07:55,12.45,return
ROY7GPOH7AE,O716478,O716478-4,2025-10-16 20:07:55,43.01,return
RIGTXPEF6NR,O716479,O716479-1,2025-05-26 00:50:41,11.66,return
R8EBYZBOXQG,O716480,O716480-3,2025-02-01 04:23:00,6.73,cancel
RANDZVHYWMB,O716491,O716491-1,2025-11-19 11:19:02,3.89,return
R287YL1D19D,O716491,O716491-2,2025-11-08 11:19:02,29.42,return
RW6KO80WGBI,O716492,O716492-1,2025-04-30 12:49:55,21.36,return
RUI71BLQNFN,O716505,O716505-1,2025-06-18 17:22:36,24.03,cancel
RO02M99DR64,O716510,O716510-2,2025-10-31 00:35:49,33.87,return
R3ODYCC466T,O716510,O716510-3,2025-10-29 00:35:49,19.65,return
R5YZNJC0Z2H,O716510,O716510-4,2025-10-20 00:35:49,20.52,return
RSICIIAJ46R,O716516,O716516-1,2025-04-28 05:50:15,13.78,return
RFSTYTLDPX4,O716516,O716516-2,2025-04-21 05:50:15,22.92,return
R9LSS5A9JY1,O716522,O716522-1,2025-09-04 14:59:05,85.45,return
R9FWUJB3D3V,O716542,O716542-1,2025-09-01 22:35:32,17.84,return
RORDCWW41ZV,O716542,O716542-3,2025-09-08 22:35:32,4.84,return
RA2NC1UBQ7B,O716547,O716547-1,2025-10-27 09:10:33,107.85,return
ROY3SCYLRY3,O716547,O716547-2,2025-11-05 09:10:33,12.93,return
RBW52QG3HQ9,O716549,O716549-1,2025-09-25 09:00:17,7.35,cancel
RQ0RRECNHLW,O716569,O716569-1,2025-05-23 09:32:17,26.57,return
ROHF58NLATR,O716569,O716569-2,2025-05-27 09:32:17,9.7,return
R97V15L1WWV,O716573,O716573-1,2025-07-18 12:34:00,20.78,return
R0T196ILVVM,O716591,O716591-1,2025-05-19 13:55:59,19.67,return
RG1WNHAW3ZN,O716600,O716600-1,2025-05-19 22:54:07,10.48,cancel
RKZFOBK3XO6,O716623,O716623-1,2025-06-13 03:06:40,6.87,cancel
R3CHYWHCDWX,O716692,O716692-1,2025-01-22 15:55:43,41.46,return
RGVHTJ5FPQ5,O716705,O716705-1,2025-05-12 11:50:22,20.92,return
R6A9KF7MCBL,O716711,O716711-1,2025-04-02 20:14:50,11.18,return
RY992RERQ0S,O716711,O716711-2,2025-04-06 20:14:50,5.76,return
RRFBTIPIO7R,O716713,O716713-1,2025-09-26 23:26:30,30.53,return
RNU2RS8IWOX,O716713,O716713-2,2025-09-05 23:26:30,18.3,return
RAVDH95IQ1W,O716714,O716714-1,2025-09-16 22:29:46,22.4,return
RZ3QJ4UPM7A,O716714,O716714-2,2025-09-13 22:29:46,8.84,return
ROYAUMX6YMU,O716757,O716757-1,2025-11-04 21:29:01,7.8,return
RCAR9339YXK,O716757,O716757-2,2025-10-28 21:29:01,24.53,return
R5O495ZFYVI,O716757,O716757-3,2025-10-27 21:29:01,26.38,return
ROT912B96I4,O716757,O716757-4,2025-11-06 21:29:01,17.16,return
RR2DDUZB9GN,O716767,O716767-1,2025-01-29 06:36:07,50.35,return
RRGQ7B44RWQ,O716777,O716777-1,2025-07-16 06:13:46,11.65,return
RNZDXHV7H2E,O716795,O716795-1,2025-05-07 20:27:05,32.91,return
RZN3N2IY6XY,O716840,O716840-1,2025-06-17 23:07:47,30.22,return
RSADNHGINMC,O716840,O716840-2,2025-06-10 23:07:47,9.34,return
RQTWJ6A66Y6,O716849,O716849-1,2025-02-01 06:33:28,28.7,return
RFXU9D5YKUB,O716849,O716849-2,2025-01-12 06:33:28,16.62,return
RUSC6WNEF1C,O716856,O716856-2,2025-08-24 18:48:12,19.91,return
RECM12BXRI7,O716872,O716872-1,2025-10-25 20:45:38,31.86,return
RNVBD98CHAI,O716888,O716888-1,2025-06-23 06:27:48,14.51,return
RRSTOEZ9HGH,O716896,O716896-2,2025-11-24 09:34:40,22.22,return
RI82229JVRW,O716900,O716900-2,2025-07-31 01:12:45,12.02,return
ROMOMDSYTFO,O716921,O716921-1,2025-05-28 14:25:48,22.52,return
R3OUT9N0BYV,O716921,O716921-2,2025-06-05 14:25:48,34.69,return
RCV9V5PGRNP,O716926,O716926-1,2025-12-28 04:35:12,16.63,return
RYBN013M0U1,O716939,O716939-1,2025-12-07 19:56:18,48.67,return
RT0X8WS5B9H,O716942,O716942-1,2025-03-14 18:29:43,31.88,return
RW6X0VBOQ0Q,O716942,O716942-2,2025-03-12 18:29:43,9.59,return
R6H8TQSOOUL,O716942,O716942-3,2025-03-15 18:29:43,30.21,return
R143TTB2TPN,O716947,O716947-1,2025-03-10 11:51:00,31.3,return
RIYD0DLJC6M,O716947,O716947-2,2025-02-27 11:51:00,22.04,return
RGRYIM039IT,O716955,O716955-1,2025-07-02 13:56:58,14.61,cancel
R8NMNIOPKQK,O716966,O716966-1,2025-12-07 19:49:29,12.37,return
R24BDOHKRX5,O716979,O716979-1,2025-02-13 14:54:25,10.83,cancel
RLU35IC1FDR,O716979,O716979-2,2025-02-15 08:54:25,4.94,cancel
RPVZ7R7O21K,O716983,O716983-1,2025-01-16 01:35:05,20.84,return
RRUR5YI8MJD,O716985,O716985-1,2025-04-16 11:26:02,38.21,return
RPCK2GN9SBM,O716985,O716985-2,2025-04-21 11:26:02,108.82,return
R3MT85M2I9M,O716985,O716985-3,2025-04-14 11:26:02,23.92,return
RBJ6C64KFO6,O716988,O716988-1,2025-12-25 20:16:14,14.12,return
R1NL56KCG0H,O716988,O716988-3,2025-12-29 20:16:14,23.56,return
R15BVUMAZ97,O716988,O716988-4,2026-01-08 20:16:14,24.56,return
RK6H1I5VYNV,O716988,O716988-5,2026-01-10 20:16:14,26.74,return
ROWX1PM563Z,O716995,O716995-1,2025-10-22 20:04:48,17.14,cancel
RDTFQ20Q2Y7,O717000,O717000-1,2025-02-03 19:39:24,16.54,return
R2447ATVS9D,O717003,O717003-1,2025-05-09 08:37:37,20.13,return
RAAKIG03WLX,O717017,O717017-1,2025-04-25 17:06:37,13.22,return
R93SSIMFPOA,O717017,O717017-2,2025-04-29 17:06:37,6.25,return
RJ9TGH569PK,O717021,O717021-3,2025-07-09 22:38:54,8.4,cancel
RXO4J604KMU,O717021,O717021-4,2025-07-09 16:38:54,6.74,cancel
RBUTE7PBKNA,O717028,O717028-1,2025-05-26 17:37:28,21.64,cancel
RN38DCACFOK,O717043,O717043-1,2025-11-19 04:21:20,32.29,return
R2FJ9ZSF3ER,O717087,O717087-1,2025-06-15 20:10:12,12.94,return
RSE3UVK8EZA,O717087,O717087-2,2025-06-09 20:10:12,12.3,return
RA3DALRZVB0,O717110,O717110-1,2025-01-25 05:55:19,37.04,return
R49Z9I6FQTD,O717110,O717110-2,2025-01-24 05:55:19,14.93,return
R1YC2X2L2KB,O717121,O717121-1,2025-08-23 12:29:12,57.87,return
RFB1TCGGXAE,O717121,O717121-2,2025-08-13 12:29:12,11.41,return
ROC6NWSAOAG,O717124,O717124-1,2025-12-19 18:28:40,24.05,return
RU18XOTJBU5,O717133,O717133-1,2025-03-31 02:32:09,2.14,cancel
R8M1KG5WOCF,O717149,O717149-1,2025-04-27 05:42:42,43.28,return
RRR32T6JVLY,O717164,O717164-2,2025-03-18 07:53:54,2.83,cancel
RTRNCB403KF,O717168,O717168-1,2025-11-29 01:05:28,30.7,return
RHCQV7A4W1M,O717183,O717183-2,2025-08-16 04:21:53,14.6,return
RYNKQYZ753O,O717183,O717183-3,2025-08-26 04:21:53,10.15,return
RE3ZBW16MYG,O717185,O717185-1,2025-12-03 17:04:37,29.52,cancel
R6VLFZOITAU,O717187,O717187-1,2025-03-05 20:19:21,71.96,return
RO3ENLQYDIU,O717187,O717187-2,2025-03-18 20:19:21,24.6,return
RPG7U5G09GM,O717192,O717192-1,2025-04-09 16:53:12,5.76,cancel
RWFUZWBZF8B,O717197,O717197-2,2025-12-30 05:20:41,21.48,return
RVWZSERUE88,O717197,O717197-3,2026-01-05 05:20:41,55.04,return
R1XEM22LU5W,O717203,O717203-2,2025-11-24 08:08:47,44.42,return
R68EJVGAXP2,O717205,O717205-1,2025-10-10 18:20:13,144.73,return
RYNMG4K10FF,O717205,O717205-2,2025-09-22 18:20:13,59.78,return
ROEIL19CIAH,O717224,O717224-1,2025-03-16 08:47:17,23.44,return
RY6QEGPRWRS,O717232,O717232-1,2025-09-16 10:04:27,12.0,cancel
RL6YDRMI1WQ,O717246,O717246-1,2025-02-22 04:08:13,5.11,cancel
RXB12S8K2CF,O717252,O717252-2,2025-06-30 04:11:05,23.41,return
RJQLOAYSRKF,O717263,O717263-1,2025-06-03 00:47:48,2.05,cancel
RN43XQUHGCM,O717270,O717270-2,2025-10-24 11:17:33,28.17,return
RNTB5BHPN1T,O717282,O717282-1,2025-05-22 20:52:19,29.51,return
RRJQ54GFB2Z,O717295,O717295-1,2026-01-16 06:05:19,13.82,return
RKDTLZ895VQ,O717295,O717295-2,2025-12-30 06:05:19,11.71,return
RD81790QLDL,O717295,O717295-3,2026-01-06 06:05:19,48.12,return
RV3RW0JY2FD,O717334,O717334-1,2025-04-16 12:52:33,42.44,return
RUYEHJN0AOR,O717335,O717335-3,2025-11-06 17:14:00,23.18,cancel
RTF7CON8S5S,O717335,O717335-4,2025-11-07 11:14:00,8.91,cancel
RQEAR5KGNZ7,O717360,O717360-1,2025-03-23 09:00:55,11.35,return
RJVQUH0F1FU,O717372,O717372-1,2025-10-27 11:36:11,16.0,cancel
RRR7ON581TY,O717378,O717378-1,2025-11-13 17:57:52,63.07,return
RQ4130F5BDB,O717378,O717378-2,2025-10-31 17:57:52,90.23,return
R5QCR39W101,O717388,O717388-1,2025-01-13 18:38:41,10.78,cancel
RJ5WIGVC7N8,O717388,O717388-3,2025-01-13 19:38:41,6.79,cancel
RHI5O84Y7T2,O717392,O717392-1,2025-11-02 21:49:05,13.26,return
RFKPGVIZ4H2,O717392,O717392-2,2025-10-30 21:49:05,71.36,return
R5DTIALQO67,O717396,O717396-1,2025-11-01 13:23:58,36.71,return
RW6BW3TFOVJ,O717396,O717396-2,2025-10-31 13:23:58,10.08,return
RBBDC3FIWZZ,O717396,O717396-3,2025-10-28 13:23:58,30.16,return
R8K5KM8GF2M,O717401,O717401-1,2025-10-21 05:00:49,11.22,return
RO3QYR53SWB,O717401,O717401-2,2025-11-05 05:00:49,20.07,return
RUIM0K71NNR,O717401,O717401-3,2025-11-01 05:00:49,4.14,return
RAZ7FN7LPCI,O717405,O717405-1,2025-02-03 11:39:33,7.86,return
RQHDLB6OSX8,O717407,O717407-2,2025-04-14 01:11:10,29.36,return
REVVND31FCG,O717411,O717411-2,2025-04-06 18:13:30,32.6,return
RD1AAIMUNID,O717420,O717420-2,2025-01-19 08:25:14,25.6,cancel
RNGAMUBE5F3,O717421,O717421-1,2025-07-19 08:32:36,60.19,cancel
RTKO6SOGYBH,O717439,O717439-1,2025-05-29 16:28:13,16.46,return
RJ6E8XGOFKY,O717441,O717441-1,2025-01-26 04:40:36,25.78,return
R59RCXNQHUR,O717451,O717451-1,2025-10-27 00:09:26,9.37,cancel
R69WNC43EBW,O717451,O717451-5,2025-10-27 07:09:26,26.04,cancel
RRUJVCOTOWC,O717483,O717483-1,2025-02-22 19:55:43,7.87,return
R8FA8ASNYMW,O717483,O717483-2,2025-03-04 19:55:43,14.83,return
RS2Z7YPY4PR,O717483,O717483-3,2025-03-05 19:55:43,14.42,return
RJLZGP7PNF2,O717483,O717483-4,2025-02-24 19:55:43,5.57,return
RO2S1QVYS1Q,O717496,O717496-1,2025-04-04 03:01:19,24.14,return
R9073RZC9EP,O717496,O717496-2,2025-04-14 03:01:19,13.48,return
RBBTMQUNPB4,O717512,O717512-1,2026-01-22 13:13:01,12.18,return
RND5XV3C4LQ,O717518,O717518-1,2025-08-23 01:19:37,62.24,return
RZ1UOUQD94Q,O717518,O717518-2,2025-08-19 01:19:37,10.39,return
RZPCVGASX9H,O717535,O717535-1,2025-08-29 07:38:11,31.25,return
R3IEIP7SN94,O717545,O717545-1,2025-08-28 09:26:07,13.86,cancel
RF2CNZMY1JI,O717563,O717563-1,2025-10-08 12:14:08,30.56,return
ROY3ZLNF39I,O717563,O717563-2,2025-09-29 12:14:08,46.84,return
RG2IQLR8T3M,O717586,O717586-1,2025-05-10 13:02:28,22.08,return
REDKV58QM2M,O717592,O717592-1,2025-08-12 05:38:51,15.41,return
R0ENONBBONG,O717592,O717592-2,2025-08-16 05:38:51,7.84,return
RN338NMXKSV,O717599,O717599-1,2025-03-26 16:49:48,21.13,return
RIYFTQFGNKU,O717599,O717599-2,2025-03-29 16:49:48,33.63,return
RUT61OK0C1N,O717602,O717602-1,2025-05-29 14:15:08,11.95,cancel
RQVLU22IR5Q,O717620,O717620-1,2025-03-01 13:42:55,15.92,cancel
RS883ET8QLM,O717632,O717632-1,2025-04-15 00:09:39,8.09,return
R91CB72O7MI,O717688,O717688-1,2025-04-28 04:45:44,33.12,return
RR7CCV6DVRW,O717693,O717693-1,2025-05-30 07:12:15,11.8,return
RBNQIY4TIFY,O717710,O717710-1,2025-05-05 02:21:41,12.31,return
RU5NXGNI03R,O717710,O717710-2,2025-05-07 02:21:41,12.65,return
REYMMYMFRBR,O717711,O717711-1,2025-03-26 20:23:55,9.07,return
R87XOXYBSRR,O717711,O717711-2,2025-04-06 20:23:55,10.72,return
R620Z5XI0RX,O717713,O717713-1,2025-02-12 08:05:11,43.48,return
REV0JPLH771,O717713,O717713-2,2025-02-12 08:05:11,24.36,return
RRGV427SJ2T,O717723,O717723-2,2025-05-13 12:23:01,15.34,return
RNAB6OUQGAN,O717723,O717723-3,2025-05-05 12:23:01,14.29,return
RBN56M1FLVA,O717723,O717723-4,2025-04-28 12:23:01,12.53,return
RHNFHVBCR9K,O717724,O717724-1,2025-07-07 17:28:57,36.18,return
RFTXDJ0LQ3L,O717730,O717730-1,2025-09-28 23:15:42,6.07,cancel
RFJX71HR8HU,O717768,O717768-1,2025-06-21 13:16:52,10.5,return
RVK1M51CVSQ,O717772,O717772-1,2025-08-23 03:09:15,12.91,return
R0H8RPR0V3Y,O717776,O717776-1,2025-06-19 03:01:23,6.49,return
RD9TD5K0L79,O717809,O717809-1,2025-06-07 13:48:00,39.78,return
REVH9W0CKSG,O717820,O717820-1,2025-01-17 22:58:38,11.74,return
R7J9TWJZP5N,O717832,O717832-1,2025-02-10 21:59:43,9.28,return
RME23O0MPAW,O717857,O717857-3,2025-11-22 12:34:23,7.43,return
RVUBR928PBA,O717859,O717859-1,2025-11-26 16:24:07,8.08,return
R2BAGXKYU7M,O717863,O717863-2,2025-10-23 10:49:38,15.08,return
R7EYVQI6AOQ,O717873,O717873-1,2025-10-23 21:18:17,20.82,return
ROXHVBJ6DCX,O717873,O717873-2,2025-10-31 21:18:17,13.48,return
RFG4T1EON2M,O717885,O717885-1,2025-03-01 06:55:14,11.53,return
RYLCJJJYC1K,O717885,O717885-2,2025-02-23 06:55:14,16.06,return
RKTD5TPMRSP,O717896,O717896-1,2025-05-09 14:57:17,6.55,cancel
RD0BGA4NXYW,O717902,O717902-1,2025-08-17 09:27:38,9.19,return
RD6ERQMCGFW,O717923,O717923-1,2025-02-26 19:46:36,135.3,cancel
RM2NSGPQ7KO,O717934,O717934-2,2025-11-03 04:57:36,19.3,cancel
RYKFMXWLSZ1,O717948,O717948-1,2025-10-04 19:45:04,10.23,return
RR9Z1FJSSJK,O717948,O717948-2,2025-10-07 19:45:04,17.32,return
RUUNRZR9ME4,O717959,O717959-1,2025-08-28 04:05:57,18.97,return
R6Y0JFVSFSO,O717959,O717959-2,2025-09-01 04:05:57,30.41,return
R43JEANOAI7,O717959,O717959-3,2025-09-07 04:05:57,42.9,return
RZWZ9CA5WBZ,O717966,O717966-1,2025-07-24 15:34:03,43.03,return
RL2K7MZS8IC,O717987,O717987-1,2025-04-07 12:47:56,16.84,return
RA05LA29TYI,O717994,O717994-1,2025-10-08 00:32:57,11.08,return
ROVYGYIICAT,O717994,O717994-2,2025-10-26 00:32:57,31.93,return
RCTDAS7XYJ3,O718008,O718008-2,2025-09-30 17:22:39,5.7,cancel
R3XHFXRVKCS,O718016,O718016-1,2025-09-16 13:07:55,8.53,return
RY4VTYSLM04,O718016,O718016-2,2025-08-31 13:07:55,9.36,return
RNFWHFFRPUA,O718016,O718016-3,2025-09-01 13:07:55,32.35,return
R9AHXHSBGID,O718016,O718016-4,2025-09-01 13:07:55,20.16,return
RSEYOGXSQSU,O718022,O718022-1,2025-10-10 04:33:13,27.73,return
RP2VUNAONB0,O718031,O718031-1,2025-09-04 12:11:46,23.38,return
RVYVCOXFD5R,O718034,O718034-2,2025-02-19 13:04:23,49.41,return
RON1NAECLVG,O718038,O718038-1,2025-05-11 12:23:05,5.89,cancel
RK4LGPQ5TWO,O718043,O718043-1,2025-06-21 05:00:30,38.32,return
R6YQ7VFY4AV,O718056,O718056-2,2025-05-21 04:55:52,4.63,cancel
RD1ZR8A1VU4,O718059,O718059-1,2025-11-17 01:27:48,4.6,cancel
R3NLK164JIL,O718059,O718059-2,2025-11-16 16:27:48,18.8,cancel
RK8BKT7EH1X,O718073,O718073-2,2025-10-10 03:49:06,25.92,return
RIW7UYHWXQY,O718073,O718073-3,2025-10-05 03:49:06,14.18,return
RBP4MCP6DX7,O718079,O718079-3,2025-02-19 03:08:40,22.97,cancel
RHH9VMCAY65,O718115,O718115-1,2025-06-27 23:35:23,21.58,return
R9CW8NZA3KB,O718119,O718119-1,2025-08-09 21:16:36,9.45,cancel
R3ZAOPEGWL4,O718121,O718121-1,2025-12-01 22:16:40,3.27,cancel
R71EJXY7FN3,O718124,O718124-1,2025-04-11 02:41:22,22.57,return
RIJ6HDDX5E9,O718124,O718124-2,2025-04-29 02:41:22,40.59,return
RGCFRD7J5ZA,O718124,O718124-3,2025-04-18 02:41:22,22.81,return
RG880C13WF6,O718125,O718125-1,2025-01-18 16:54:40,33.33,cancel
ROGHGT1QDV4,O718132,O718132-2,2025-08-15 03:28:13,16.75,cancel
RPKRMUI5MZR,O718157,O718157-2,2025-06-04 01:00:21,14.95,return
R216LNHBM5Q,O718157,O718157-3,2025-05-21 01:00:21,25.34,return
R2MOHWKAZMJ,O718183,O718183-1,2025-03-31 21:21:38,17.78,return
R5SO58B8BOU,O718184,O718184-1,2025-02-02 10:49:59,22.42,return
R8HNO8X54CD,O718197,O718197-2,2025-11-13 07:47:21,14.3,cancel
RT7OSWNA9JH,O718197,O718197-3,2025-11-13 03:47:21,20.53,cancel
RD9A1GU7ZQC,O718210,O718210-1,2025-07-07 10:25:26,12.14,return
RP2UEJ6GZWD,O718230,O718230-1,2025-10-06 21:13:17,8.25,cancel
RQB0WMENVM0,O718255,O718255-1,2025-04-29 13:37:28,11.98,return
RB95WSKM4FQ,O718311,O718311-1,2025-04-11 08:57:03,46.35,return
R3LX8HC2LTU,O718346,O718346-1,2025-05-24 20:30:58,32.11,return
RWZWMM5PMPM,O718395,O718395-1,2025-08-06 11:21:30,26.7,return
R02UAXLIFZE,O718402,O718402-1,2025-07-22 11:34:15,5.9,cancel
RN0ISMA5SYK,O718402,O718402-2,2025-07-21 04:34:15,12.97,cancel
RNIY4IUNGDT,O718403,O718403-1,2025-02-07 05:23:00,3.56,return
R5DBSKKLO8Q,O718405,O718405-1,2025-12-28 18:14:22,31.45,return
RX1G4MONBIO,O718435,O718435-1,2025-12-29 17:12:47,21.23,return
REYRMZ7ZVJ0,O718435,O718435-2,2025-12-29 17:12:47,15.06,return
RQGKT9I80CP,O718435,O718435-3,2025-12-21 17:12:47,35.64,return
RJ8ACHG423R,O718438,O718438-1,2025-03-17 10:17:31,32.76,return
RK2GQPV2AYH,O718438,O718438-2,2025-03-15 10:17:31,68.0,return
RFL4PI3C399,O718439,O718439-1,2025-10-20 13:00:58,18.28,return
RWRSNA7WG0D,O718472,O718472-1,2025-08-25 14:54:52,41.19,return
RF5Y9PA4QGA,O718494,O718494-2,2025-04-28 02:17:49,5.72,cancel
RLGA3O50PUY,O718534,O718534-3,2025-05-01 20:53:32,2.44,cancel
R8BOKO7IO9D,O718536,O718536-1,2025-03-16 07:12:02,5.7,return
RCSGW7441RM,O718561,O718561-4,2025-06-06 23:14:17,33.38,cancel
R8179OUR46J,O718572,O718572-1,2025-07-13 22:51:08,16.24,return
R04ZJ3INSNI,O718577,O718577-1,2025-10-05 20:50:40,9.74,return
RBUSDONDFPR,O718577,O718577-2,2025-09-30 20:50:40,9.63,return
R82VBNQGZD3,O718579,O718579-2,2025-12-18 06:56:49,13.84,return
R7PPP88XF7G,O718592,O718592-1,2025-02-13 07:03:05,7.12,return
R27TXD7H59J,O718592,O718592-2,2025-02-16 07:03:05,23.72,return
RE4RSHRZ1P6,O718598,O718598-1,2025-07-23 20:59:24,29.66,return
R6YMNWSBX04,O718600,O718600-1,2025-08-21 06:17:49,18.09,return
R7DEE50K1ZC,O718622,O718622-1,2025-06-15 16:18:48,4.21,return
R47GOKJIJWN,O718622,O718622-2,2025-05-29 16:18:48,13.16,return
RX2P9QYQ1QE,O718624,O718624-1,2025-10-27 07:20:35,28.91,return
RNJXK2OPLNI,O718624,O718624-2,2025-10-30 07:20:35,24.34,return
RF3VRQ9IDB2,O718650,O718650-1,2025-04-30 07:28:18,8.61,cancel
RFA6DX629CH,O718650,O718650-3,2025-04-30 21:28:18,3.36,cancel
RP20GUDI3I8,O718693,O718693-1,2025-06-29 23:15:20,13.59,return
REZ7MGBKI5U,O718725,O718725-2,2025-03-13 08:33:30,6.87,cancel
RETNW0DGXV3,O718728,O718728-2,2025-01-26 01:30:30,8.81,return
RNZB1LFHXUE,O718740,O718740-2,2025-07-18 03:06:29,17.58,cancel
R4PQ7J6ECT8,O718750,O718750-1,2025-06-29 22:11:43,10.31,return
R922HS1EDQX,O718750,O718750-2,2025-07-01 22:11:43,12.95,return
R20RQJ1PDR2,O718767,O718767-2,2025-10-31 11:59:07,13.6,return
RXZ2FE2Y7NF,O718797,O718797-1,2025-08-23 15:00:38,12.73,return
RDPXQ8SM8MZ,O718798,O718798-1,2025-12-17 11:44:29,11.17,return
RLCS46YEKDC,O718798,O718798-2,2025-12-23 11:44:29,32.38,return
RVXQHORDXOR,O718802,O718802-1,2025-02-16 12:19:44,17.47,return
R62NB2ADKFS,O718802,O718802-2,2025-02-11 12:19:44,7.33,return
RWOG3LRNGU3,O718811,O718811-1,2025-08-03 22:28:00,26.02,return
RMN3KQEKB8Z,O718811,O718811-3,2025-08-21 22:28:00,12.19,return
RBSQ9PWCPU7,O718815,O718815-1,2025-01-26 22:00:26,15.75,return
RZXPMDIV82K,O718849,O718849-1,2025-10-27 20:13:05,17.34,return
R8UDWR8I372,O718852,O718852-1,2025-07-14 08:56:09,26.4,cancel
RM6P7RT9O92,O718861,O718861-1,2025-12-04 06:13:24,25.68,return
RC1TFGH1Z5W,O718861,O718861-3,2025-12-02 06:13:24,18.85,return
RZQOPWXUXGZ,O718861,O718861-4,2025-12-13 06:13:24,11.8,return
R93CZZX6L7C,O718874,O718874-2,2025-07-23 01:26:03,20.05,cancel
RQH3NZ70QZZ,O718889,O718889-2,2025-12-15 11:25:07,19.86,cancel
R3IX6LZQ131,O718897,O718897-1,2025-12-17 21:27:07,17.42,return
RSA57FQ9X4I,O718904,O718904-1,2025-03-28 03:58:23,11.37,cancel
R0NFNX1Z22W,O718926,O718926-2,2026-01-11 16:13:27,39.72,return
RJFKLS1FS2P,O718932,O718932-1,2025-09-05 12:40:33,27.25,return
R8GS526MS98,O718932,O718932-2,2025-09-20 12:40:33,4.98,return
R2KC6IGWE0Q,O718932,O718932-3,2025-09-07 12:40:33,33.9,return
RESXGUBZBK1,O718942,O718942-1,2025-08-04 21:57:31,13.67,return
R1E53LX516P,O718944,O718944-3,2025-07-05 21:03:20,5.32,cancel
RMQ5DYZ6QSO,O718944,O718944-4,2025-07-05 23:03:20,15.37,cancel
R959U4U934X,O718945,O718945-1,2025-11-12 10:14:37,15.3,return
RSJZY5S7SDU,O718958,O718958-1,2025-09-01 00:24:32,14.38,return
RUNLYXS6A6I,O718958,O718958-2,2025-09-07 00:24:32,11.32,return
RQ6AJWLAD1B,O718965,O718965-1,2025-10-01 07:27:11,63.38,return
RPMCZ1IOSZQ,O718965,O718965-2,2025-09-21 07:27:11,48.58,return
RL28XPP30FJ,O718977,O718977-1,2025-08-07 07:20:13,13.43,return
RQZU8GUUAY6,O718983,O718983-1,2025-09-13 00:56:12,2.49,cancel
RV2TZCK1HF4,O718984,O718984-1,2025-12-19 11:04:47,12.69,return
R66QWI83CR4,O718984,O718984-2,2026-01-02 11:04:47,10.81,return
RNT2XE1CHVA,O718989,O718989-1,2025-09-27 07:26:43,12.04,return
RXZGJ03A0WV,O718991,O718991-1,2025-04-05 14:44:58,11.39,return
R96OO8CC1UL,O718991,O718991-2,2025-04-16 14:44:58,19.58,return
RZ72CBPX5DM,O718995,O718995-1,2025-07-07 16:36:38,30.84,return
RYELQ9OMAN9,O719005,O719005-1,2025-04-19 23:31:46,7.03,return
RYJBYN2J0QX,O719018,O719018-1,2025-06-03 07:26:33,5.49,return
RKSLF5F5H0R,O719018,O719018-2,2025-05-27 07:26:33,17.08,return
RY6XBTMOAG7,O719018,O719018-3,2025-05-23 07:26:33,15.0,return
RXDRYO6JGMX,O719037,O719037-1,2026-01-10 14:49:03,14.46,return
R0SPU2ZQSHC,O719043,O719043-2,2025-03-17 02:20:02,15.57,cancel
RPTY688I11O,O719056,O719056-1,2025-07-14 02:36:33,31.22,return
RPPKX7Z85ZR,O719072,O719072-1,2025-05-01 08:58:20,21.95,return
RA5KQXFVPH3,O719073,O719073-1,2025-10-19 00:03:54,8.84,return
RE5T2GRIAL3,O719081,O719081-2,2025-07-24 04:00:26,41.18,return
RCY1OU0LBBM,O719120,O719120-1,2025-05-30 21:44:50,18.61,return
RL3JJKH4L0Y,O719120,O719120-2,2025-06-03 21:44:50,45.27,return
REGCZYHDXDR,O719120,O719120-3,2025-05-25 21:44:50,12.67,return
RHYTFU3Y7GA,O719123,O719123-1,2025-12-24 21:00:16,26.22,return
REUR1IBKSY5,O719129,O719129-1,2025-12-02 08:13:28,18.67,cancel
RAXG6OYDODZ,O719149,O719149-1,2025-05-14 07:51:54,12.33,return
RKWKKD7XDDK,O719170,O719170-1,2025-12-31 17:23:32,25.69,return
